index,0a,0b,1a,1b,2a,2b,3a,3b,4a,4b,5a,5b,6a,6b,7a,7b,8a,8b,9a,9b,10a,10b,11a,11b,12a,12b,13a,13b,14a,14b,15a,15b,16a,16b,17a,17b,18a,18b,19a,19b,20a,20b,label
401,0.0,0.0,-0.21277,0.01596,-0.41489,-0.09574,-0.3617,-0.30319,-0.27128,-0.47872,-0.55851,-0.45213,-0.71809,-0.69149,-0.80319,-0.84574,-0.88298,-1.0,-0.39362,-0.55319,-0.35638,-0.56383,-0.29255,-0.35638,-0.29255,-0.29787,-0.22872,-0.57979,-0.15957,-0.55319,-0.14362,-0.35106,-0.18085,-0.32447,-0.05851,-0.56383,0.0,-0.54787,-0.01596,-0.37234,-0.07447,-0.32447,1
402,0.0,0.0,-0.21667,0.02222,-0.44444,-0.07778,-0.40556,-0.28889,-0.30556,-0.47222,-0.58889,-0.45556,-0.77222,-0.69444,-0.86667,-0.85,-0.95556,-1.0,-0.42778,-0.57222,-0.39444,-0.55556,-0.31667,-0.34444,-0.31111,-0.3,-0.25,-0.61111,-0.18333,-0.56111,-0.15556,-0.35556,-0.19444,-0.32778,-0.07778,-0.60556,-0.01111,-0.55556,-0.02222,-0.37778,-0.08333,-0.33333,1
403,0.0,0.0,-0.22727,0.02841,-0.46023,-0.06818,-0.42614,-0.28409,-0.32955,-0.47727,-0.61364,-0.45455,-0.8125,-0.6875,-0.91477,-0.84659,-1.0,-1.0,-0.44886,-0.57386,-0.41477,-0.5625,-0.32955,-0.34659,-0.31818,-0.28977,-0.26705,-0.61364,-0.19886,-0.57955,-0.16477,-0.36364,-0.20455,-0.32955,-0.09091,-0.61364,-0.02841,-0.57955,-0.03409,-0.39205,-0.09091,-0.34091,1
404,0.0,0.0,-0.22472,0.03371,-0.46067,-0.06742,-0.42697,-0.2809,-0.33708,-0.46629,-0.61798,-0.44382,-0.80899,-0.67978,-0.91011,-0.83708,-1.0,-0.98876,-0.45506,-0.5618,-0.41573,-0.55056,-0.33146,-0.3427,-0.32584,-0.29213,-0.2809,-0.60674,-0.20787,-0.56742,-0.16854,-0.35393,-0.20787,-0.32584,-0.10112,-0.60674,-0.03371,-0.56742,-0.03933,-0.38202,-0.09551,-0.33146,1
405,0.0,0.0,-0.22905,0.03352,-0.46369,-0.06704,-0.42458,-0.27374,-0.3352,-0.46369,-0.61453,-0.44134,-0.81006,-0.67039,-0.91061,-0.82682,-1.0,-0.97765,-0.45251,-0.55866,-0.41341,-0.55307,-0.3352,-0.34078,-0.32961,-0.28492,-0.27933,-0.60335,-0.2067,-0.56425,-0.17318,-0.35754,-0.2067,-0.32402,-0.10056,-0.60335,-0.03911,-0.56983,-0.03911,-0.38547,-0.10056,-0.32961,1
406,0.0,0.0,-0.22346,0.02793,-0.4581,-0.06704,-0.42458,-0.27933,-0.32961,-0.46927,-0.61453,-0.44134,-0.80447,-0.67039,-0.91061,-0.82123,-1.0,-0.97207,-0.44693,-0.56425,-0.41341,-0.55307,-0.3352,-0.3352,-0.32961,-0.2905,-0.27374,-0.60894,-0.2067,-0.56425,-0.17318,-0.35196,-0.21229,-0.32961,-0.09497,-0.60894,-0.03911,-0.56425,-0.03911,-0.37989,-0.09497,-0.34078,1
407,0.0,0.0,-0.22905,0.01676,-0.44693,-0.09497,-0.40223,-0.30168,-0.29609,-0.47486,-0.57542,-0.46927,-0.75978,-0.69832,-0.86034,-0.84916,-0.94413,-1.0,-0.40782,-0.57542,-0.39106,-0.58101,-0.32402,-0.36872,-0.31844,-0.32402,-0.23464,-0.60335,-0.18436,-0.57542,-0.16201,-0.36313,-0.20112,-0.34078,-0.05587,-0.59218,-0.01676,-0.56425,-0.03352,-0.38547,-0.08939,-0.34078,1
408,0.0,0.0,-0.20856,0.00535,-0.41711,-0.11765,-0.36364,-0.32086,-0.26203,-0.48128,-0.52406,-0.48128,-0.66845,-0.71123,-0.75401,-0.86096,-0.82888,-1.0,-0.36364,-0.56684,-0.3369,-0.57219,-0.28342,-0.36364,-0.27807,-0.32086,-0.19786,-0.58824,-0.14973,-0.56684,-0.13369,-0.35829,-0.16578,-0.3369,-0.03209,-0.56684,0.00535,-0.5508,-0.01604,-0.37968,-0.06417,-0.33155,1
409,0.0,0.0,-0.20635,0.00529,-0.41799,-0.12169,-0.35979,-0.32804,-0.25397,-0.48677,-0.52381,-0.48148,-0.66667,-0.70899,-0.74603,-0.85714,-0.81481,-1.0,-0.3545,-0.56614,-0.32804,-0.56085,-0.26984,-0.34921,-0.26984,-0.31746,-0.18519,-0.58201,-0.14286,-0.55026,-0.13228,-0.34921,-0.15873,-0.33333,-0.02116,-0.56085,0.01587,-0.53439,-0.01058,-0.37037,-0.0582,-0.32804,1
410,0.0,0.0,-0.19898,-0.0051,-0.38776,-0.13776,-0.32143,-0.33163,-0.20408,-0.46939,-0.45918,-0.4898,-0.58673,-0.71939,-0.65816,-0.86224,-0.72449,-1.0,-0.30612,-0.55612,-0.27551,-0.55102,-0.23469,-0.35204,-0.2398,-0.31633,-0.14796,-0.56633,-0.10714,-0.53571,-0.10714,-0.34694,-0.13265,-0.32653,0.0051,-0.54082,0.03571,-0.51531,0.0051,-0.35714,-0.03571,-0.31633,1
411,0.0,0.0,-0.17512,-0.04147,-0.31336,-0.19816,-0.21659,-0.36406,-0.07834,-0.447,-0.32719,-0.49309,-0.40092,-0.72811,-0.43779,-0.87097,-0.46544,-1.0,-0.17972,-0.51152,-0.16129,-0.54839,-0.15668,-0.38249,-0.1659,-0.3318,-0.04147,-0.48387,-0.01382,-0.49309,-0.04147,-0.34101,-0.06912,-0.30415,0.08756,-0.42857,0.1106,-0.43318,0.05991,-0.31797,0.01843,-0.27189,1
412,0.0,0.0,-0.17117,-0.04505,-0.31532,-0.2027,-0.22523,-0.36036,-0.0991,-0.45495,-0.32883,-0.48198,-0.4009,-0.72072,-0.43243,-0.86036,-0.45946,-1.0,-0.17568,-0.4955,-0.17117,-0.54505,-0.16667,-0.36486,-0.16216,-0.33333,-0.03604,-0.47297,-0.03153,-0.49099,-0.05856,-0.32883,-0.07207,-0.31532,0.09009,-0.41892,0.08559,-0.43243,0.04505,-0.31081,0.02252,-0.28829,1
413,0.0,0.0,-0.16372,-0.05752,-0.27434,-0.21681,-0.18142,-0.36726,-0.03982,-0.45133,-0.27876,-0.4823,-0.32743,-0.72566,-0.34071,-0.86726,-0.35841,-1.0,-0.12832,-0.47788,-0.11947,-0.5354,-0.12832,-0.37611,-0.14159,-0.32743,0.00442,-0.44248,0.0177,-0.46903,-0.0177,-0.31858,-0.04425,-0.29204,0.12389,-0.38496,0.13717,-0.41593,0.08407,-0.30531,0.0531,-0.26549,1
414,0.0,0.0,-0.16157,-0.06114,-0.27511,-0.21834,-0.17904,-0.36681,-0.04803,-0.45415,-0.27511,-0.47598,-0.31878,-0.72052,-0.33188,-0.86463,-0.33624,-1.0,-0.12664,-0.47162,-0.11354,-0.53712,-0.12227,-0.37555,-0.12664,-0.33188,0.00437,-0.43231,0.01747,-0.47598,-0.02183,-0.32314,-0.03493,-0.30131,0.12664,-0.37555,0.131,-0.41048,0.0786,-0.30131,0.0524,-0.27511,1
415,0.0,0.0,-0.15652,-0.06522,-0.26522,-0.22174,-0.16522,-0.36087,-0.03913,-0.44783,-0.26522,-0.47826,-0.30435,-0.72609,-0.31304,-0.86522,-0.32174,-1.0,-0.11739,-0.47391,-0.1,-0.53043,-0.11304,-0.37391,-0.12174,-0.33478,0.01304,-0.43478,0.03043,-0.47391,-0.0087,-0.32609,-0.03043,-0.3,0.13043,-0.37826,0.13913,-0.41739,0.08696,-0.30435,0.06087,-0.27391,1
416,0.0,0.0,-0.14783,-0.07391,-0.24348,-0.23043,-0.13913,-0.35652,-0.0087,-0.44348,-0.23478,-0.49565,-0.26522,-0.73043,-0.26957,-0.86957,-0.27391,-1.0,-0.0913,-0.4913,-0.07826,-0.52609,-0.09565,-0.37391,-0.11304,-0.33478,0.03478,-0.44348,0.04348,-0.44348,0.0,-0.30435,-0.02174,-0.2913,0.15217,-0.37391,0.15217,-0.37391,0.1,-0.27391,0.07391,-0.25652,1
417,0.0,0.0,-0.15086,-0.06897,-0.23707,-0.23276,-0.125,-0.36207,0.00862,-0.43534,-0.22414,-0.49138,-0.25,-0.72845,-0.25,-0.86638,-0.25431,-1.0,-0.0819,-0.48707,-0.06034,-0.52586,-0.0819,-0.37069,-0.09914,-0.3319,0.0431,-0.44397,0.06034,-0.4569,0.01293,-0.30603,-0.00862,-0.28448,0.15517,-0.37931,0.16379,-0.39655,0.10776,-0.28448,0.0819,-0.25862,1
418,0.0,0.0,-0.14957,-0.0641,-0.23504,-0.22222,-0.11966,-0.3547,0.01709,-0.43162,-0.21795,-0.49145,-0.23504,-0.7265,-0.23077,-0.86752,-0.2265,-1.0,-0.07265,-0.48291,-0.05983,-0.51282,-0.08547,-0.35043,-0.09402,-0.32479,0.05128,-0.4359,0.05556,-0.44017,0.00427,-0.29487,-0.00855,-0.28632,0.16239,-0.37179,0.15812,-0.37607,0.10256,-0.26923,0.0812,-0.25214,1
419,0.0,0.0,-0.14894,-0.06809,-0.22979,-0.22979,-0.11489,-0.35319,0.02128,-0.42979,-0.2,-0.49787,-0.21277,-0.72766,-0.20851,-0.86809,-0.20426,-1.0,-0.05532,-0.48511,-0.0383,-0.51064,-0.07234,-0.35745,-0.08511,-0.3234,0.06809,-0.43404,0.08085,-0.4383,0.02128,-0.29787,-0.00426,-0.28085,0.17872,-0.36596,0.17872,-0.37021,0.11064,-0.26809,0.08085,-0.24681,1
420,0.0,0.0,-0.15126,-0.07143,-0.23529,-0.22689,-0.13025,-0.35294,-0.0042,-0.43277,-0.21849,-0.4916,-0.22689,-0.72689,-0.22269,-0.86555,-0.21429,-1.0,-0.07563,-0.47899,-0.05042,-0.5084,-0.07983,-0.35714,-0.09664,-0.32773,0.05042,-0.43277,0.06723,-0.44118,0.01261,-0.30672,-0.01261,-0.29832,0.16387,-0.36555,0.16807,-0.37395,0.10504,-0.27311,0.07143,-0.2605,1
421,0.0,0.0,-0.13866,-0.07563,-0.21429,-0.22689,-0.10504,-0.34034,0.02941,-0.41597,-0.18067,-0.5042,-0.17647,-0.73529,-0.16807,-0.87395,-0.15966,-1.0,-0.03782,-0.48739,-0.02521,-0.51261,-0.05882,-0.36134,-0.07563,-0.31933,0.07983,-0.42857,0.08824,-0.42437,0.02941,-0.28571,0.0042,-0.26891,0.18487,-0.35294,0.18908,-0.35294,0.12605,-0.2521,0.09244,-0.23529,1
422,0.0,0.0,-0.14167,-0.075,-0.20833,-0.23333,-0.0875,-0.34583,0.04583,-0.41667,-0.17917,-0.49583,-0.17917,-0.72917,-0.1625,-0.87083,-0.15,-1.0,-0.04167,-0.48333,-0.00833,-0.5,-0.04583,-0.35417,-0.07083,-0.31667,0.07917,-0.42917,0.10417,-0.42917,0.0375,-0.29583,0.00417,-0.28333,0.18333,-0.35833,0.19583,-0.35833,0.125,-0.2625,0.08333,-0.24583,1
423,0.0,0.0,-0.1405,-0.07438,-0.20661,-0.22727,-0.08264,-0.34298,0.04545,-0.41736,-0.17355,-0.49587,-0.16942,-0.72727,-0.15702,-0.8719,-0.1405,-1.0,-0.03306,-0.48347,-0.00413,-0.5,-0.04132,-0.35537,-0.06198,-0.32231,0.08264,-0.43388,0.09917,-0.42562,0.03306,-0.29339,0.00413,-0.28512,0.18595,-0.3595,0.18595,-0.35124,0.1157,-0.2562,0.07851,-0.24793,1
424,0.0,0.0,-0.13525,-0.07377,-0.19672,-0.22541,-0.07787,-0.33607,0.05328,-0.40984,-0.17213,-0.4959,-0.16803,-0.72951,-0.15164,-0.86885,-0.13934,-1.0,-0.02869,-0.47951,0.0,-0.5,-0.03689,-0.35656,-0.06148,-0.31557,0.08607,-0.42623,0.10656,-0.42213,0.04098,-0.29508,0.0082,-0.27869,0.18852,-0.35656,0.19262,-0.35246,0.12295,-0.2582,0.08197,-0.2418,1
425,0.0,0.0,-0.13821,-0.0813,-0.19919,-0.23171,-0.07724,-0.34553,0.05285,-0.41463,-0.1748,-0.49593,-0.1748,-0.72764,-0.1626,-0.86992,-0.15854,-1.0,-0.03659,-0.47967,0.00407,-0.50813,-0.03252,-0.36585,-0.06098,-0.31707,0.07724,-0.43089,0.10569,-0.42276,0.04065,-0.29268,0.00407,-0.27642,0.1748,-0.35772,0.19106,-0.34959,0.12195,-0.26016,0.07317,-0.2439,1
426,0.0,0.0,-0.14458,-0.08032,-0.20482,-0.2249,-0.08835,-0.33735,0.03614,-0.41767,-0.20482,-0.49398,-0.21687,-0.72691,-0.20884,-0.86747,-0.20482,-1.0,-0.06426,-0.48594,-0.01205,-0.50602,-0.03614,-0.35743,-0.06426,-0.30522,0.05622,-0.43775,0.1004,-0.42972,0.04418,-0.29317,0.0,-0.27309,0.15663,-0.36948,0.18876,-0.36145,0.1245,-0.26104,0.06827,-0.24096,1
427,0.0,0.0,-0.14,-0.076,-0.208,-0.22,-0.096,-0.332,0.028,-0.416,-0.212,-0.492,-0.232,-0.724,-0.232,-0.868,-0.228,-1.0,-0.072,-0.488,-0.012,-0.508,-0.036,-0.364,-0.068,-0.308,0.052,-0.444,0.1,-0.432,0.044,-0.3,0.0,-0.272,0.156,-0.376,0.192,-0.368,0.128,-0.268,0.068,-0.24,1
428,0.0,0.0,-0.14859,-0.07631,-0.22088,-0.22088,-0.10843,-0.33333,0.01205,-0.41365,-0.22892,-0.49398,-0.25703,-0.72691,-0.25703,-0.86747,-0.25703,-1.0,-0.08835,-0.49398,-0.02811,-0.50602,-0.05221,-0.36546,-0.08032,-0.30924,0.03614,-0.4498,0.08032,-0.43373,0.03213,-0.3012,-0.00803,-0.27309,0.14056,-0.38153,0.17671,-0.36546,0.11245,-0.26506,0.05622,-0.23695,1
429,0.0,0.0,-0.14458,-0.07229,-0.21687,-0.21687,-0.10442,-0.33333,0.01205,-0.41767,-0.22088,-0.48996,-0.249,-0.72691,-0.25301,-0.87149,-0.25703,-1.0,-0.08434,-0.48594,-0.02008,-0.50602,-0.04418,-0.36145,-0.08032,-0.31325,0.03614,-0.44177,0.08835,-0.43373,0.03614,-0.3012,-0.00402,-0.27309,0.14458,-0.37751,0.18072,-0.36948,0.11647,-0.26908,0.06024,-0.23695,1
430,0.0,0.0,-0.14113,-0.07661,-0.21774,-0.21774,-0.10484,-0.33468,0.02016,-0.41129,-0.22177,-0.49597,-0.25,-0.72984,-0.25403,-0.87097,-0.26613,-1.0,-0.07258,-0.48387,-0.04839,-0.53226,-0.06452,-0.38306,-0.08871,-0.31048,0.05242,-0.43548,0.07258,-0.45161,0.02823,-0.31452,-0.00806,-0.27016,0.16129,-0.36694,0.17742,-0.37903,0.12097,-0.28226,0.06452,-0.24597,1
431,0.0,0.0,-0.15385,-0.06478,-0.23482,-0.20648,-0.12551,-0.31984,-0.00405,-0.40891,-0.24291,-0.48178,-0.27126,-0.72065,-0.2753,-0.8664,-0.27935,-1.0,-0.09717,-0.48178,-0.04453,-0.50607,-0.06478,-0.35628,-0.09312,-0.30769,0.03239,-0.4413,0.06883,-0.4332,0.02024,-0.29555,-0.01619,-0.2753,0.1417,-0.38057,0.16599,-0.36842,0.10526,-0.26316,0.05668,-0.24291,1
432,0.0,0.0,-0.15041,-0.06504,-0.23577,-0.20732,-0.13008,-0.32114,-0.00813,-0.41057,-0.25203,-0.48374,-0.27642,-0.72358,-0.28455,-0.86992,-0.29675,-1.0,-0.10569,-0.4878,-0.05285,-0.50407,-0.06911,-0.35366,-0.10163,-0.30081,0.02033,-0.44715,0.06504,-0.43089,0.02033,-0.29268,-0.02033,-0.26423,0.13415,-0.38618,0.1626,-0.36585,0.10569,-0.26016,0.05285,-0.23577,1
433,0.0,0.0,-0.16736,-0.05021,-0.30126,-0.18828,-0.22176,-0.31799,-0.08787,-0.39331,-0.28033,-0.48954,-0.3431,-0.71967,-0.3682,-0.86611,-0.38494,-1.0,-0.13389,-0.51464,-0.14226,-0.49372,-0.14226,-0.33891,-0.13389,-0.30126,0.0,-0.48536,-0.01255,-0.43096,-0.04603,-0.30126,-0.05858,-0.2887,0.12552,-0.43096,0.09205,-0.36402,0.04184,-0.26778,0.01255,-0.25523,1
434,0.0,0.0,-0.17447,-0.04681,-0.3234,-0.17447,-0.26809,-0.29787,-0.12766,-0.36596,-0.2766,-0.48936,-0.34894,-0.71915,-0.37872,-0.86809,-0.39574,-1.0,-0.12766,-0.50638,-0.13191,-0.51915,-0.14468,-0.37872,-0.14468,-0.31915,0.01277,-0.47234,-0.00426,-0.44255,-0.04681,-0.31915,-0.06383,-0.28085,0.13617,-0.40426,0.09362,-0.35319,0.02979,-0.25532,-0.00851,-0.22979,1
435,0.0,0.0,-0.17672,-0.04741,-0.33621,-0.17241,-0.28879,-0.28879,-0.14655,-0.35345,-0.27586,-0.5,-0.34052,-0.72414,-0.375,-0.87069,-0.39655,-1.0,-0.12069,-0.53448,-0.14224,-0.48707,-0.15948,-0.35345,-0.14655,-0.30172,0.02155,-0.50431,-0.01724,-0.39655,-0.05603,-0.28448,-0.06466,-0.26724,0.14655,-0.43534,0.08621,-0.31466,0.02586,-0.22414,-0.00431,-0.21552,1
436,0.0,0.0,-0.18502,-0.03524,-0.35242,-0.15859,-0.32159,-0.28194,-0.18062,-0.34361,-0.29075,-0.5022,-0.35683,-0.72687,-0.39207,-0.87665,-0.4141,-1.0,-0.13216,-0.54626,-0.1674,-0.46696,-0.17181,-0.3348,-0.14978,-0.28634,0.01762,-0.51542,-0.03524,-0.38767,-0.07048,-0.27753,-0.06608,-0.25551,0.14537,-0.44493,0.0793,-0.31718,0.02643,-0.23348,0.00441,-0.22026,1
437,0.0,0.0,-0.18062,-0.03524,-0.34361,-0.15419,-0.31718,-0.27753,-0.17621,-0.3348,-0.27313,-0.48899,-0.33921,-0.72687,-0.37445,-0.87665,-0.40088,-1.0,-0.11894,-0.51542,-0.15419,-0.48899,-0.1674,-0.34802,-0.15859,-0.27753,0.02203,-0.48018,-0.01762,-0.42291,-0.05286,-0.29956,-0.06608,-0.2511,0.14537,-0.4141,0.09692,-0.33921,0.03524,-0.2467,0.0,-0.21145,1
438,0.0,0.0,-0.18142,-0.03097,-0.34956,-0.14602,-0.34071,-0.26991,-0.19912,-0.32743,-0.28319,-0.50442,-0.34956,-0.72566,-0.38938,-0.87168,-0.4115,-1.0,-0.12389,-0.5531,-0.17699,-0.4646,-0.18142,-0.32301,-0.15929,-0.26991,0.0177,-0.5177,-0.0531,-0.37611,-0.07965,-0.26106,-0.06637,-0.24336,0.14159,-0.4469,0.06637,-0.30531,0.02655,-0.22124,0.02212,-0.21239,1
439,0.0,0.0,-0.17778,-0.03111,-0.35111,-0.14667,-0.35111,-0.27111,-0.20889,-0.32889,-0.26667,-0.51556,-0.32889,-0.73333,-0.37333,-0.87556,-0.4,-1.0,-0.10667,-0.56,-0.19556,-0.46222,-0.20444,-0.31556,-0.17778,-0.26667,0.02667,-0.52,-0.07111,-0.36889,-0.09778,-0.25333,-0.08,-0.24,0.13778,-0.44444,0.04,-0.29333,0.00444,-0.20889,0.00889,-0.20889,1
440,0.0,0.0,-0.17937,-0.02242,-0.35426,-0.13004,-0.39013,-0.26009,-0.26906,-0.32287,-0.27354,-0.51121,-0.34081,-0.73094,-0.38117,-0.87444,-0.40807,-1.0,-0.12108,-0.55157,-0.2287,-0.46637,-0.2287,-0.30493,-0.19731,-0.26009,0.00448,-0.52466,-0.11659,-0.36771,-0.12556,-0.23318,-0.09865,-0.2287,0.09865,-0.45291,-0.01345,-0.30045,-0.02242,-0.20179,0.00897,-0.21076,1
441,0.0,0.0,-0.18386,-0.03139,-0.34978,-0.13901,-0.3991,-0.26457,-0.27803,-0.33184,-0.26009,-0.5157,-0.33184,-0.73543,-0.37668,-0.87892,-0.40807,-1.0,-0.11211,-0.55605,-0.23318,-0.4574,-0.24215,-0.30045,-0.20628,-0.25561,0.01345,-0.52466,-0.12556,-0.3722,-0.1435,-0.24215,-0.11211,-0.23318,0.10314,-0.44843,-0.02242,-0.30493,-0.03587,-0.20628,0.0,-0.21076,1
442,0.0,0.0,-0.19005,-0.03167,-0.35747,-0.13575,-0.40724,-0.25792,-0.29412,-0.33032,-0.26697,-0.52036,-0.33937,-0.73756,-0.38914,-0.88235,-0.42081,-1.0,-0.11765,-0.56109,-0.24434,-0.46606,-0.25339,-0.30769,-0.21719,-0.25339,0.00452,-0.52489,-0.13575,-0.38009,-0.15385,-0.24434,-0.12217,-0.22624,0.09502,-0.44796,-0.0362,-0.30317,-0.04525,-0.20362,-0.00905,-0.20362,1
443,0.0,0.0,-0.19457,-0.03167,-0.36199,-0.13575,-0.42081,-0.25792,-0.31674,-0.32579,-0.26697,-0.52036,-0.33937,-0.73303,-0.38914,-0.87783,-0.41629,-1.0,-0.12217,-0.55656,-0.25339,-0.45701,-0.26244,-0.29864,-0.22624,-0.25339,-0.00452,-0.52036,-0.14932,-0.36652,-0.15837,-0.23077,-0.1267,-0.22172,0.08145,-0.44344,-0.04977,-0.28959,-0.04977,-0.19005,-0.00452,-0.19457,1
444,0.0,0.0,-0.1991,-0.03167,-0.36199,-0.13575,-0.42081,-0.26244,-0.30317,-0.32579,-0.26244,-0.52036,-0.33484,-0.73303,-0.38009,-0.87783,-0.41176,-1.0,-0.11765,-0.55656,-0.26244,-0.46154,-0.26244,-0.29864,-0.22172,-0.26244,0.00452,-0.51584,-0.15837,-0.37104,-0.16742,-0.23529,-0.1267,-0.22624,0.08597,-0.43439,-0.0543,-0.28507,-0.05882,-0.18552,-0.01357,-0.19457,1
445,0.0,0.0,-0.1991,-0.0362,-0.36199,-0.14027,-0.42534,-0.26244,-0.32127,-0.32127,-0.25792,-0.52941,-0.32127,-0.73756,-0.36652,-0.88235,-0.39819,-1.0,-0.11312,-0.56109,-0.26244,-0.47059,-0.26697,-0.30317,-0.22172,-0.26244,0.00452,-0.51584,-0.1629,-0.37104,-0.17195,-0.23529,-0.13122,-0.22172,0.08145,-0.42986,-0.06335,-0.28507,-0.06787,-0.18552,-0.02262,-0.19005,1
446,0.0,0.0,-0.20814,-0.04072,-0.36652,-0.1448,-0.42986,-0.26697,-0.32579,-0.31674,-0.25792,-0.52489,-0.32127,-0.73756,-0.37104,-0.88235,-0.39819,-1.0,-0.11312,-0.55656,-0.26244,-0.46154,-0.27149,-0.29864,-0.23077,-0.25792,0.00452,-0.51584,-0.16742,-0.36652,-0.181,-0.23077,-0.14027,-0.21719,0.08145,-0.42986,-0.06787,-0.28054,-0.07692,-0.18552,-0.02715,-0.19005,1
447,0.0,0.0,-0.19545,-0.03636,-0.35909,-0.14545,-0.39545,-0.26818,-0.27273,-0.32727,-0.25455,-0.51818,-0.32273,-0.73636,-0.36364,-0.88182,-0.39545,-1.0,-0.1,-0.55909,-0.25,-0.45,-0.24545,-0.29545,-0.19091,-0.25909,0.01818,-0.52273,-0.14545,-0.37273,-0.15,-0.24091,-0.10909,-0.22727,0.10455,-0.44091,-0.04091,-0.29545,-0.05,-0.2,-0.00455,-0.19545,1
448,0.0,0.0,-0.19635,-0.03196,-0.36073,-0.14155,-0.40183,-0.25571,-0.28767,-0.31963,-0.26027,-0.51598,-0.32877,-0.73516,-0.37443,-0.88128,-0.40183,-1.0,-0.10502,-0.55708,-0.24201,-0.43836,-0.24658,-0.28767,-0.20548,-0.24658,0.0137,-0.51598,-0.13699,-0.35616,-0.15525,-0.23744,-0.11872,-0.22831,0.10046,-0.43836,-0.03653,-0.28311,-0.05023,-0.19178,-0.00913,-0.19635,1
449,0.0,0.0,-0.18919,-0.04054,-0.35135,-0.15766,-0.37838,-0.27928,-0.25676,-0.33333,-0.24324,-0.51802,-0.3018,-0.73423,-0.34685,-0.88288,-0.37387,-1.0,-0.08559,-0.55405,-0.22072,-0.45045,-0.22523,-0.2973,-0.18018,-0.25225,0.03604,-0.51351,-0.11712,-0.36486,-0.13063,-0.23874,-0.09009,-0.22072,0.12162,-0.43243,-0.01351,-0.28829,-0.02703,-0.1982,0.00901,-0.19369,1
450,0.0,0.0,-0.17699,-0.03982,-0.33628,-0.17699,-0.30973,-0.29646,-0.16814,-0.34513,-0.24779,-0.51327,-0.30531,-0.73451,-0.33186,-0.87611,-0.34956,-1.0,-0.09292,-0.54867,-0.15044,-0.47788,-0.16372,-0.33628,-0.15044,-0.28319,0.04425,-0.50885,-0.03097,-0.38496,-0.06637,-0.26991,-0.06195,-0.25221,0.15929,-0.4292,0.07522,-0.29204,0.03097,-0.21239,0.02212,-0.21681,1
451,0.0,0.0,-0.16,-0.04,-0.31556,-0.16,-0.28444,-0.29333,-0.14667,-0.35556,-0.23556,-0.50667,-0.29778,-0.73333,-0.32889,-0.87556,-0.34667,-1.0,-0.08444,-0.52889,-0.13778,-0.49778,-0.15111,-0.35111,-0.13778,-0.29333,0.05333,-0.48444,-0.00889,-0.40444,-0.04889,-0.28444,-0.04889,-0.25333,0.17778,-0.41333,0.10222,-0.32,0.04889,-0.23556,0.03556,-0.22222,1
452,0.0,0.0,-0.15859,-0.03084,-0.31278,-0.163,-0.26872,-0.29956,-0.13216,-0.36564,-0.2511,-0.49339,-0.31278,-0.72687,-0.33921,-0.87225,-0.35683,-1.0,-0.09251,-0.52423,-0.12775,-0.49339,-0.14097,-0.34802,-0.13216,-0.29075,0.04846,-0.48458,0.00441,-0.40969,-0.03524,-0.29075,-0.04846,-0.26432,0.1674,-0.4141,0.11013,-0.31718,0.05286,-0.22907,0.03524,-0.22026,1
453,0.0,0.0,-0.15789,-0.0307,-0.3114,-0.16667,-0.25877,-0.29825,-0.11404,-0.36404,-0.25439,-0.49561,-0.32018,-0.72807,-0.34211,-0.87281,-0.35965,-1.0,-0.09649,-0.5307,-0.12281,-0.48684,-0.13596,-0.34211,-0.13158,-0.29386,0.04386,-0.49561,0.00877,-0.41228,-0.0307,-0.28947,-0.04386,-0.26754,0.16667,-0.42544,0.11404,-0.32895,0.05702,-0.23246,0.0307,-0.22368,1
454,0.0,0.0,-0.17105,-0.02632,-0.32456,-0.16228,-0.27193,-0.29825,-0.12719,-0.37281,-0.29386,-0.49123,-0.35526,-0.72368,-0.38158,-0.86842,-0.39474,-1.0,-0.13596,-0.5307,-0.14474,-0.47807,-0.15789,-0.32018,-0.15351,-0.27632,0.00877,-0.5,-0.00439,-0.40789,-0.04386,-0.27632,-0.05702,-0.26754,0.13596,-0.44298,0.10526,-0.32456,0.05263,-0.22368,0.02632,-0.22368,1
455,0.0,0.0,-0.17467,-0.0262,-0.33624,-0.15721,-0.27948,-0.29258,-0.13974,-0.37118,-0.29258,-0.48908,-0.35808,-0.72052,-0.38428,-0.869,-0.41048,-1.0,-0.13537,-0.52402,-0.1441,-0.49345,-0.15721,-0.34061,-0.16157,-0.29258,0.00873,-0.49345,0.0,-0.42795,-0.0393,-0.29258,-0.05677,-0.27511,0.131,-0.43668,0.11354,-0.34934,0.05677,-0.24017,0.02183,-0.22707,1
456,0.0,0.0,-0.17982,-0.02632,-0.33772,-0.14912,-0.28947,-0.28509,-0.15789,-0.37281,-0.29825,-0.48684,-0.35965,-0.72368,-0.39035,-0.86404,-0.41228,-1.0,-0.13158,-0.52632,-0.14474,-0.50877,-0.16228,-0.34649,-0.15789,-0.3114,0.01316,-0.5,0.00439,-0.42982,-0.03947,-0.28947,-0.04825,-0.28509,0.14474,-0.44298,0.12719,-0.35088,0.06579,-0.24123,0.03947,-0.24123,1
